query,n_removed,baseline_loss,filtered_loss,loss_change
0,5120,3.2681684494018555,3.443430185317993,0.1752617359161377
1,5120,3.413797378540039,3.619131326675415,0.20533394813537598
2,5120,3.260246515274048,3.5227863788604736,0.2625398635864258
3,5120,2.8019158840179443,3.04380464553833,0.24188876152038574
4,5120,2.694676399230957,2.9005680084228516,0.20589160919189453
5,5120,3.0889086723327637,3.3632121086120605,0.2743034362792969
6,5120,3.1228930950164795,3.3722753524780273,0.24938225746154785
7,5120,3.151041030883789,3.411543846130371,0.26050281524658203
8,5120,2.9171319007873535,3.1338367462158203,0.2167048454284668
9,5120,3.0876996517181396,3.3387982845306396,0.2510986328125
10,5120,3.2961511611938477,3.565717935562134,0.26956677436828613
11,5120,2.8291871547698975,3.15177845954895,0.32259130477905273
12,5120,3.087320566177368,3.3844897747039795,0.29716920852661133
13,5120,3.657747268676758,3.813210964202881,0.15546369552612305
14,5120,3.4712250232696533,3.6678431034088135,0.19661808013916016
15,5120,3.426279067993164,3.6279752254486084,0.20169615745544434
16,5120,3.7656331062316895,3.9186012744903564,0.152968168258667
17,5120,3.330322027206421,3.7751030921936035,0.4447810649871826
18,5120,2.7123959064483643,2.98869252204895,0.27629661560058594
19,5120,2.301109790802002,2.5625641345977783,0.26145434379577637
