query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,1.0,0.0,0.9857071824666392,0.10776374625752282,3,3.39800763130188
1,-0.5,0.6666666666666666,0.3100915905907342,0.7992805527794967,3,3.5275416374206543
2,1.0,0.0,0.9973512932903681,0.04634554174653331,3,3.434554100036621
3,0.5,0.6666666666666666,-0.06705543153460256,0.9572791303191012,3,2.9997076988220215
4,0.5,0.6666666666666666,0.9714314769450609,0.15253812466152014,3,2.8270888328552246
5,1.0,0.0,0.9645182200575355,0.17009454434691829,3,3.3356993198394775
6,1.0,0.0,0.9768005551737808,0.13739696097908227,3,3.3222098350524902
7,1.0,0.0,0.9936881253485105,0.07156538347603912,3,3.3482539653778076
8,0.5,0.6666666666666666,0.6967480663419897,0.5092591144797857,3,3.0581541061401367
9,0.5,0.6666666666666666,0.9836313227682233,0.11534429033332148,3,3.2790112495422363
10,1.0,0.0,0.964099665991219,0.1711008940695727,3,3.482422351837158
11,-1.0,0.0,-0.9806003338232037,0.1256020873952693,3,3.1049368381500244
12,-0.5,0.6666666666666666,-0.5783791198898136,0.607370898457304,3,3.3190739154815674
13,0.5,0.6666666666666666,0.3338561071371447,0.783300073096678,3,3.80618953704834
14,1.0,0.0,0.9957846154104537,0.058474484313338716,3,3.6390955448150635
15,0.5,0.6666666666666666,0.958499587251886,0.18404958342801397,3,3.567099094390869
16,0.5,0.6666666666666666,0.8632703929224919,0.33682455881828516,3,3.9213216304779053
17,0.5,0.6666666666666666,0.4130010904186538,0.7289611271631857,3,3.5119147300720215
18,1.0,0.0,0.6980280605506199,0.5081221294408701,3,2.919949531555176
19,1.0,0.0,0.9948935336525201,0.06436360195056694,3,2.520082950592041
