query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.10587859153747559,0.00027179718017578125,0.0007248356925480615,3,1
1,40,0.13212227821350098,0.0006937185923258463,0.0011976877738619726,3,1
2,40,0.18384742736816406,-0.002451658248901367,0.004815597445533056,3,1
3,40,0.1275172233581543,-0.020598729451497395,0.03213224091974676,3,1
4,40,0.1277611255645752,0.0007736682891845703,0.0011576131211391907,3,1
5,40,0.17773723602294922,-0.00016236305236816406,0.0026282757861834883,3,1
6,40,0.14236879348754883,-0.0011116663614908855,0.0021913435851820934,3,1
7,40,0.16050004959106445,-0.0006173451741536459,0.001522830216427885,3,1
8,40,0.1510610580444336,0.00041596094767252606,0.0012502788698651034,3,1
9,40,0.15636563301086426,-0.0007987022399902344,0.0036193569988086376,3,1
10,40,0.17939114570617676,-0.0006482601165771484,0.002891385515727008,3,1
11,40,0.16345691680908203,8.384386698404948e-05,0.0004752116444793952,3,1
12,40,0.18245506286621094,0.001010894775390625,0.0008846153750386912,3,1
13,40,0.03444695472717285,-0.0006927649180094401,0.001095498205756757,3,1
14,40,0.117919921875,0.0005497137705485026,0.000509944043244795,3,1
15,40,0.11407732963562012,0.0007990996042887369,0.00022246053335356895,3,1
16,40,0.05671525001525879,-0.00037089983622233075,0.0002573137293691319,3,1
17,40,0.08347773551940918,0.0006231466929117838,0.00035024575596688507,3,1
18,40,0.13871359825134277,-0.00013240178426106772,0.0001450570629563183,3,1
19,40,0.15084552764892578,-0.00029095013936360675,0.0009497263837071513,3,1
